"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-13-22 / 03:07 PM","300-Level","328","13","4","630"
"12-13-22 / 03:07 PM","Field Level","FLR-B","4","2","2450"
"12-13-22 / 03:07 PM","Field Level","FLR-H","5","2","2970"
"12-13-22 / 03:07 PM","300-Level","335","17","3","720"
"12-13-22 / 10:17 AM","Field Level","FLR-J","19","2","1674"
"12-13-22 / 10:17 AM","100-Level","133","27","4","585"
"12-13-22 / 03:34 AM","200-Level","244","7","3","1407.47"
"12-12-22 / 11:15 PM","Field Level","FLR-Q","5","2","2278.56"
"12-12-22 / 11:15 PM","300-Level","327","7","2","810"
"12-12-22 / 11:15 PM","Field Level","FLR-D","6","1","1530"
"12-12-22 / 03:56 PM","300-Level","306","9","2","450"
"12-12-22 / 03:56 PM","100-Level","116","9","1","1485"
"12-12-22 / 03:56 PM","100-Level Club","109C","3","4","2205"
"12-12-22 / 03:56 PM","Field Level","FLR-E","5","4","2063.68"
"12-12-22 / 11:07 AM","100-Level Club","111C","29","3","1663.55"
"12-12-22 / 11:07 AM","200-Level","226","7","2","900"
"12-12-22 / 06:31 AM","300-Level","342","25","3","449.1"
"12-12-22 / 01:39 AM","Field Level","FLR-L","5","4","1804.99"
"12-12-22 / 01:39 AM","200-Level","231","7","2","1162.5"
"12-12-22 / 01:39 AM","Field Level","FLR-D","8","3","1935"
"12-12-22 / 01:39 AM","Field Level","FLR-L","14","2","1800"
"12-11-22 / 07:50 PM","300-Level","339","25","3","585"
"12-11-22 / 07:50 PM","300-Level","347","25","4","486"
"12-11-22 / 07:50 PM","Field Level","FLR-H","15","3","1575"
"12-11-22 / 03:02 PM","Field Level","FLR-C","22","6","2169.9"
"12-11-22 / 03:02 PM","300-Level","338","5","2","697.5"
"12-11-22 / 05:52 AM","100-Level Club","126C","9","2","1350"
"12-11-22 / 05:52 AM","Field Level","FLR-F","20","2","1295.1"
"12-10-22 / 07:43 PM","200-Level","204","12","2","450"
"12-10-22 / 02:28 PM","300-Level","309","9","2","630"
"12-10-22 / 02:28 PM","200-Level Club","238C","6","2","1350"
"12-10-22 / 02:28 PM","300-Level","316","24","2","615.95"
"12-10-22 / 02:28 PM","300-Level","343","26","6","516.06"
"12-10-22 / 02:28 PM","100-Level","133","34","3","629.53"
"12-10-22 / 02:28 PM","300-Level","309","21","4","585"
"12-10-22 / 09:42 AM","300-Level","344","8","4","990"
"12-09-22 / 08:17 PM","300-Level","314","18","1","423"
"12-09-22 / 08:17 PM","Field Level","FLR-K","16","2","1080"
"12-09-22 / 08:17 PM","100-Level","122","35","3","999"
"12-09-22 / 03:42 PM","300-Level","304","5","1","450"
"12-09-22 / 03:42 PM","100-Level Club","110C","6","2","2700"
"12-09-22 / 11:20 AM","200-Level Club","236C","5","2","900"
"12-09-22 / 04:01 AM","100-Level","121","40","2","1042.2"
"12-09-22 / 04:01 AM","300-Level","341","2","2","784.73"
"12-08-22 / 07:39 PM","300-Level","347","10","2","405"
"12-08-22 / 07:39 PM","300-Level","327","8","2","765"
"12-08-22 / 07:39 PM","Field Level","FLR-K","4","2","1447.46"
"12-08-22 / 03:18 PM","Field Level","FLR-P","6","1","1575"
"12-08-22 / 03:18 PM","100-Level Club","129C","13","2","1080"
"12-08-22 / 11:00 AM","300-Level","308","15","2","675"
"12-08-22 / 11:00 AM","300-Level","340","1","2","1127"
"12-08-22 / 12:09 AM","100-Level Club","129C","2","3","2052.51"
"12-08-22 / 12:09 AM","100-Level","118","24","2","1260"
"12-08-22 / 12:09 AM","300-Level","304","16","2","562.5"
"12-07-22 / 05:05 PM","300-Level","309","9","2","630"
"12-07-22 / 05:05 PM","300-Level","316","6","2","630"
"12-07-22 / 01:49 PM","300-Level","309","20","1","540"
"12-07-22 / 05:50 AM","100-Level","116","39","5","1350"
"12-07-22 / 02:58 AM","300-Level","334","21","1","378"
"12-07-22 / 02:58 AM","300-Level","312","9","3","720"
"12-06-22 / 11:41 PM","100-Level","132","15","2","719.1"
"12-06-22 / 11:41 PM","100-Level","132","33","2","675"
"12-06-22 / 11:00 AM","Field Level","FLR-G","17","2","2025"
"12-06-22 / 02:13 AM","100-Level Club","127C","15","4","1440"
"12-05-22 / 11:05 PM","300-Level","300-Level","","1","1350"
"12-05-22 / 11:05 PM","200-Level","242","12","3","652.5"
"12-05-22 / 07:32 PM","100-Level Club","110C","15","4","1800"
"12-05-22 / 03:56 PM","Field Level","FLR-Q","24","2","1800"
"12-05-22 / 03:56 PM","100-Level","120","32","2","1042.75"
"12-05-22 / 03:56 PM","300-Level","338","15","2","821.7"
"12-05-22 / 03:55 PM","300-Level","310","11","2","810"
"12-05-22 / 03:55 PM","300-Level","305","26","2","450"
"12-05-22 / 03:55 PM","100-Level Club","127C","11","2","1350"
"12-05-22 / 03:55 PM","100-Level","113","15","2","999.9"
"12-05-22 / 03:55 PM","300-Level","338","1A","3","809.95"
"12-05-22 / 03:55 PM","200-Level Club","210C","1","2","1620"
"12-05-22 / 12:47 PM","300-Level","307","4","5","765"
"12-05-22 / 12:47 PM","100-Level Club","110C","32","2","1260.11"
"12-05-22 / 04:19 AM","100-Level Club","111C","6","2","1080"
"12-05-22 / 01:13 AM","300-Level","334","2","2","990"
"12-05-22 / 01:13 AM","100-Level","117","18","4","1080"
"12-05-22 / 01:13 AM","300-Level","309","23","4","540"
"12-04-22 / 09:58 PM","300-Level","343","12","2","539.1"
"12-04-22 / 09:58 PM","300-Level","307","26","1","360"
"12-04-22 / 02:40 AM","300-Level","342","9","1","450"
"12-03-22 / 06:37 PM","300-Level","309","9","3","720"
"12-03-22 / 02:56 PM","300-Level","345","18","4","441"
"12-03-22 / 11:07 AM","300-Level","342","21","2","495"
"12-03-22 / 11:07 AM","100-Level","115","14","2","1327.93"
"12-03-22 / 01:03 AM","Field Level","FLR-J","27","1","1350"
"12-02-22 / 08:55 PM","300-Level","340","11","4","853.35"
"12-02-22 / 08:55 PM","300-Level","309","4","2","765"
"12-02-22 / 08:55 PM","Field Level","FLR-G","19","2","1215"
"12-02-22 / 08:55 PM","Field Level","FLR-K","4","6","1577.8"
"12-02-22 / 08:55 PM","S2 Suite Level","S233","","2","765"
"12-02-22 / 04:44 PM","300-Level","317","20","2","742.5"
"12-02-22 / 06:24 AM","Field Level","FLR-H","5","2","1797.95"
"12-01-22 / 11:09 PM","100-Level","121","25","1","1530"
"12-01-22 / 11:09 PM","100-Level Club","108C","33","2","1169.1"
"12-01-22 / 11:09 PM","100-Level Club","128C","31","2","1125"
"12-01-22 / 07:17 PM","300-Level","314","13","6","969.03"
"12-01-22 / 03:45 PM","100-Level Club","110C","5","2","1979.99"
"12-01-22 / 03:45 PM","300-Level","341","9","2","607.5"
"12-01-22 / 03:45 PM","100-Level","123","28","1","1169.1"
"12-01-22 / 12:32 PM","300-Level","337","20","2","675"
"12-01-22 / 01:10 AM","Field Level","FLR-B","22","3","1940"
"12-01-22 / 01:10 AM","300-Level","323","18","2","629.53"
"11-30-22 / 10:16 PM","200-Level","226","5","2","990"
"11-30-22 / 07:01 PM","300-Level","325","23","1","810"
"11-30-22 / 03:50 PM","100-Level","133","30","2","765"
"11-30-22 / 03:50 PM","100-Level","106","33","4","1800"
"11-30-22 / 03:50 PM","100-Level","131","40","1","1800"
"11-30-22 / 12:55 PM","300-Level","314","23","3","771.15"
"11-29-22 / 10:52 PM","100-Level Club","129C","","4","1710"
"11-29-22 / 07:43 PM","100-Level Club","127C","1","2","2197.05"
"11-29-22 / 07:43 PM","100-Level","106","23","1","720"
"11-29-22 / 04:45 PM","300-Level","331","25","4","765"
"11-29-22 / 04:45 PM","300-Level","347","25","2","720"
"11-29-22 / 01:48 PM","300-Level","335","26","3","630"
"11-29-22 / 01:48 PM","300-Level","309","15","3","573.3"
"11-29-22 / 01:48 PM","300-Level","309","14","2","675"
"11-29-22 / 01:48 PM","300-Level","300-Level","","1","450"
"11-29-22 / 01:48 PM","300-Level","345","19","2","607.5"
"11-29-22 / 11:04 AM","100-Level","132","7","2","855"
"11-29-22 / 12:20 AM","Field Level","FLR-G","36","2","1080"
"11-28-22 / 09:31 PM","300-Level","317","11","2","630"
"11-28-22 / 09:31 PM","200-Level","243","5","1","675"
"11-28-22 / 09:31 PM","100-Level","113","16","2","1530"
"11-28-22 / 09:31 PM","100-Level Club","130C","15","2","1295.1"
"11-28-22 / 09:31 PM","300-Level","307","16","2","720"
"11-28-22 / 09:31 PM","200-Level","233","5","2","799.2"
"11-28-22 / 09:31 PM","100-Level","121","34","3","900"
"11-28-22 / 09:31 PM","100-Level","131","20","2","1350"
"11-28-22 / 01:07 AM","100-Level","122","45","2","1811.04"
"11-28-22 / 01:07 AM","100-Level","122","46","2","1509.2"
"11-28-22 / 01:07 AM","100-Level","116","46","2","1660.12"
"11-28-22 / 01:07 AM","100-Level","116","45","2","1961.96"
"11-28-22 / 01:07 AM","200-Level Club","237C","5","2","855.23"
"11-27-22 / 10:48 PM","300-Level","312","9","2","823.53"
"11-27-22 / 10:48 PM","100-Level Club","109C","3","2","2070"
"11-27-22 / 05:24 PM","100-Level","120","25","2","1080"
"11-27-22 / 05:24 PM","Field Level","FLR-E","9","1","2385"
"11-27-22 / 02:51 PM","100-Level Club","110C","33","1","1980"
"11-27-22 / 07:19 AM","300-Level","346","1A","2","585"
"11-27-22 / 12:58 AM","300-Level","334","21","2","722.65"
"11-27-22 / 12:58 AM","300-Level","338","14","2","765"
"11-26-22 / 10:04 PM","100-Level Club","129C","22","3","1674"
"11-26-22 / 10:04 PM","Field Level","FLR-F","20","6","1482.3"
"11-26-22 / 10:04 PM","100-Level Club","111C","17","2","1260"
"11-26-22 / 02:41 PM","200-Level","241","12","2","1080"
"11-26-22 / 04:56 AM","100-Level Club","130C","24","2","1035"
"11-26-22 / 04:56 AM","100-Level Club","109C","1","2","2896.42"
"11-26-22 / 04:56 AM","300-Level","307","25","1","360"
"11-26-22 / 04:56 AM","100-Level Club","110C","31","2","1485"
"11-26-22 / 04:56 AM","300-Level","336","1A","4","891.48"
"11-25-22 / 07:30 PM","100-Level Club","110C","24","2","1125"
"11-25-22 / 07:30 PM","Field Level","FLR-G","13","1","1800"
"11-25-22 / 02:17 PM","Field Level","FLR-H","8","3","2880"
"11-25-22 / 07:56 AM","200-Level","208","9","2","922.5"
"11-25-22 / 07:56 AM","200-Level","207","1","2","900"
"11-25-22 / 02:18 AM","300-Level","321","20","2","711"
"11-25-22 / 02:18 AM","200-Level","204","10","2","630"
"11-25-22 / 02:18 AM","300-Level","347","19","1","720"
"11-24-22 / 11:00 PM","Field Level","FLR-K","10","2","2250"
"11-24-22 / 11:00 PM","Field Level","FLR-G","19","2","1350"
