"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-23-22 / 06:35 PM","100-Level","C115","27","2","918"
"12-23-22 / 06:35 PM","400-Level","440","15","2","353.7"
"12-23-22 / 06:35 PM","100-Level","118","39","3","450"
"12-23-22 / 06:35 PM","400-Level","413","3","4","465.5"
"12-23-22 / 06:35 PM","400-Level","443","11","2","400.5"
"12-23-22 / 06:35 PM","400-Level","411","15","2","361.21"
"12-23-22 / 06:35 PM","100-Level","117","20","2","726.82"
"12-23-22 / 06:35 PM","300-Level","338","6","2","517.5"
"12-23-22 / 06:35 PM","400-Level","442","13","2","387"
"12-23-22 / 06:35 PM","100-Level","C110","6","6","1440"
"12-23-22 / 06:35 PM","Field","A4","17","2","1350"
"12-23-22 / 11:00 AM","Field","B1","15","3","784"
"12-23-22 / 07:27 AM","300-Level","305","6","2","854.46"
"12-23-22 / 04:11 AM","Field","A7","31","4","810"
"12-23-22 / 04:11 AM","200-Level","248","16","3","540"
"12-23-22 / 04:11 AM","400-Level","410","5","2","405"
"12-23-22 / 04:11 AM","100-Level","C133","24","2","1080"
"12-23-22 / 04:11 AM","Field","A8","26","4","1256.15"
"12-23-22 / 04:11 AM","300-Level","331","9","2","301.5"
"12-23-22 / 04:11 AM","100-Level","142","13","2","809.1"
"12-23-22 / 04:11 AM","100-Level","118","26","2","562.5"
"12-23-22 / 04:11 AM","400-Level","432","9","3","319.5"
"12-23-22 / 04:11 AM","300-Level","300-Level","","2","360"
"12-23-22 / 04:11 AM","100-Level","144","30","2","720"
"12-23-22 / 04:11 AM","300-Level","347","10","2","427.5"
"12-23-22 / 04:11 AM","200-Level","242","15A","2","539.1"
"12-23-22 / 04:11 AM","100-Level","117","28","2","869.4"
"12-23-22 / 04:11 AM","100-Level","C135","25","2","900"
"12-23-22 / 04:11 AM","400-Level","413","18","2","418.6"
"12-23-22 / 04:11 AM","Field","B1","1","6","979.02"
"12-23-22 / 04:11 AM","100-Level","105","22","1","540"
"12-23-22 / 04:11 AM","400-Level","441","12","2","360"
"12-23-22 / 04:11 AM","Field","A11","11","4","1618.2"
"12-22-22 / 11:22 AM","Field","B1","15","3","784"
