"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"11-19-22 / 06:28 AM","Club","343","N","1","720"
"11-19-22 / 06:28 AM","Field","Q","743","2","1080"
"11-19-22 / 06:28 AM","Lower","106","FF","2","1080"
"11-19-22 / 06:28 AM","Lower","102","J","2","1424.09"
"11-19-22 / 06:28 AM","Upper","648","H","2","818.3"
"11-19-22 / 06:28 AM","Club","309","L","2","1469.02"
"11-19-22 / 06:28 AM","Lower","138","FF","3","1350"
"11-19-22 / 06:28 AM","Lower","132","BB","1","891"
"11-18-22 / 11:12 PM","Field","G","24","2","1516.5"
"11-18-22 / 11:12 PM","Lower","123","N","2","1661.45"
"11-18-22 / 11:12 PM","Loge","533","MW","2","1350"
"11-18-22 / 11:12 PM","Loge","510","M","2","608.39"
"11-18-22 / 11:12 PM","Club","338","Q","2","1440"
